TimeStep,Context,qd_norm,tau_actual_norm,tau_planned_norm,p_norm,r_norm,residual_raw,residual_clipped,EWMA_Fast,EWMA_Slow,EWMA_Delta,Threshold,Attack_Flag
27000,1,2.31252,362.397,62.1094,4.54825,359.108,359.108,100,100,84.2198,15.7802,106.22,0
27001,1,2.83148,360.145,61.7799,4.69884,365.843,365.843,100,100,84.2356,15.7644,106.22,0
27002,1,3.95028,359.265,61.4731,5.08621,379.949,379.949,100,100,84.2513,15.7487,106.22,0
27003,1,3.57994,355.49,61.1211,4.4374,360.028,360.028,100,100,84.2671,15.7329,106.22,0
27004,1,2.24287,358.31,60.9045,4.80955,375.288,375.288,100,100,84.2828,15.7172,106.22,0
27005,1,4.00736,369.602,60.684,4.35211,365.941,365.941,100,100,84.2985,15.7015,106.22,0
27006,1,3.94814,361.326,60.3079,5.24752,383.439,383.439,100,100,84.3142,15.6858,106.22,0
27007,1,3.74298,378.453,60.0385,4.66839,370.362,370.362,100,100,84.3299,15.6701,106.22,0
27008,1,3.54221,356.466,59.9216,4.84398,377.436,377.436,100,100,84.3456,15.6544,106.22,0
27009,1,2.42812,373.282,59.5655,4.59117,365.505,365.505,100,100,84.3612,15.6388,106.22,0
27010,1,3.95967,370.6,59.2018,4.47393,367.422,367.422,100,100,84.3769,15.6231,106.22,0
27011,1,3.91836,371.739,58.7893,5.15095,394.754,394.754,100,100,84.3925,15.6075,106.22,0
27012,1,3.76161,259.89,435.844,4.4904,305.194,305.194,100,100,84.4081,15.5919,106.22,0
27013,1,2.83322,297.525,53.8943,4.87239,307.123,307.123,100,100,84.4237,15.5763,106.22,0
27014,1,4.12381,262.948,53.8943,4.66996,285.585,285.585,100,100,84.4393,15.5607,106.22,0
27015,1,3.77539,272.552,53.8943,4.19122,245.632,245.632,100,100,84.4548,15.5452,106.22,0
27016,1,3.24952,271.697,53.8943,3.60797,227.347,227.347,100,100,84.4704,15.5296,106.22,0
27017,1,4.22768,268.054,53.8943,3.05249,230.747,230.747,100,100,84.4859,15.5141,106.22,0
27018,1,3.56123,236.974,53.8943,3.61512,236.754,236.754,100,100,84.5014,15.4986,106.22,0
27019,1,3.70765,278.389,53.8943,2.90228,216.688,216.688,100,100,84.5169,15.4831,106.22,0
27020,1,3.60995,253.66,53.8943,2.84674,235.617,235.617,100,100,84.5324,15.4676,106.22,0
27021,1,3.52278,243.01,53.8943,2.88851,194.408,194.408,100,100,84.5479,15.4521,106.22,0
27022,1,1.70348,234.56,53.8943,1.27309,286.322,286.322,100,100,84.5633,15.4367,106.22,0
27023,1,3.7305,161.99,53.8943,2.07447,217.066,217.066,100,100,84.5788,15.4212,106.22,0
27024,1,3.05721,187.9,53.8943,2.07039,180.756,180.756,100,100,84.5942,15.4058,106.22,0
27025,1,2.67595,188.051,53.8943,1.89546,163.639,163.639,100,100,84.6096,15.3904,106.22,0
27026,1,3.72184,139.824,53.8943,2.36357,149.237,149.237,100,100,84.625,15.375,106.22,0
27027,1,2.83973,135.44,53.8943,2.11834,160.329,160.329,100,100,84.6404,15.3596,106.22,0
27028,1,2.12877,192.667,53.8943,1.57061,171.97,171.97,100,100,84.6557,15.3443,106.22,0
27029,1,4.56662,146.642,53.8943,2.3021,127.288,127.288,100,100,84.6711,15.3289,106.22,0
27030,1,4.33414,186.616,53.8943,1.49328,147.239,147.239,100,100,84.6864,15.3136,106.22,0
27031,1,4.31691,121.628,53.8943,2.58985,148.901,148.901,100,100,84.7017,15.2983,106.22,0
27032,1,3.81287,226.657,53.8943,1.58996,152.834,152.834,100,100,84.717,15.283,106.22,0
27033,1,2.96575,146.313,53.8943,2.18639,139.895,139.895,100,100,84.7323,15.2677,106.22,0
27034,1,3.43907,164.05,53.8943,2.00359,150.756,150.756,100,100,84.7475,15.2525,106.22,0
27035,1,3.79654,124.3,53.8943,2.17912,105.267,105.267,100,100,84.7628,15.2372,106.22,0
27036,1,3.357,119.534,53.8943,2.17464,97.9072,97.9072,97.9072,99.5814,84.7759,14.8055,106.22,0
27037,1,3.47114,168.406,53.8943,1.1438,136.838,136.838,100,99.6652,84.7912,14.874,106.22,0
27038,1,2.85514,102.67,53.8943,0.827943,146.758,146.758,100,99.7321,84.8064,14.9257,106.22,0
27039,1,3.38179,82.8677,53.8943,0.800954,150.847,150.847,100,99.7857,84.8216,14.9641,106.22,0
27040,1,3.58539,72.7914,53.8943,1.4209,60.5484,60.5484,60.5484,91.9382,84.7973,7.14094,106.22,0
27041,1,3.36802,165.159,53.8943,0.600247,129.028,129.028,100,93.5506,84.8125,8.73809,106.22,0
27042,1,1.80624,150.242,53.8943,1.02562,81.4075,81.4075,81.4075,91.122,84.8091,6.31288,106.22,0
27043,1,3.44407,203.48,53.8943,1.69558,86.6636,86.6636,86.6636,90.2303,84.811,5.41934,106.22,0
27044,1,3.34331,173.211,53.8943,0.728219,146.023,146.023,100,92.1842,84.8261,7.35809,106.22,0
27045,1,3.32867,154.056,53.8943,0.627299,177.159,177.159,100,93.7474,84.8413,8.90607,106.22,0
27046,1,3.33335,77.193,53.8943,0.476838,125.559,125.559,100,94.9979,84.8565,10.1414,106.22,0
27047,1,2.56972,64.9547,53.8943,0.842567,60.4508,60.4508,60.4508,88.0885,84.8321,3.25642,106.22,0
27048,1,3.5244,80.5193,53.8943,1.58122,71.6153,71.6153,71.6153,84.7938,84.8188,0.0250041,106.22,0
27049,1,3.36047,150.249,53.8943,0.396108,126.242,126.242,100,87.8351,84.834,3.00105,106.22,0
27050,1,3.32569,148.609,53.8943,0.281174,141.251,141.251,100,90.2681,84.8492,5.41886,106.22,0
27051,1,2.85831,114.182,53.8943,0.558795,90.848,90.848,90.848,90.384,84.8552,5.52885,106.22,0
27052,1,3.21467,101.555,53.8943,0.987375,71.9827,71.9827,71.9827,86.7038,84.8423,1.86146,106.22,0
27053,1,3.95899,71.0923,53.8943,1.22866,75.6906,75.6906,75.6906,84.5011,84.8332,0.332035,106.22,0
27054,1,4.40765,143.608,53.8943,1.13312,136.26,136.26,100,87.6009,84.8483,2.75257,106.22,0
27055,1,4.13025,115.408,53.8943,0.872288,161.395,161.395,100,90.0807,84.8635,5.21724,106.22,0
27056,1,3.19905,89.4539,53.8943,0.820801,62.5211,62.5211,62.5211,84.5688,84.8411,0.272352,106.22,0
27057,1,3.36701,117.166,53.8943,1.31389,44.4167,44.4167,44.4167,76.5384,84.8007,8.26234,106.22,0
27058,1,3.59576,48.9516,53.8943,0.99459,62.8819,62.8819,62.8819,73.8071,84.7788,10.9717,106.22,0
27059,1,4.27753,83.809,53.8943,0.938398,99.6826,99.6826,99.6826,78.9822,84.7937,5.81151,106.22,0
27060,1,4.33957,63.0868,53.8943,0.950184,124.216,124.216,100,83.1858,84.8089,1.62315,106.22,0
27061,1,3.53793,137.61,53.8943,0.944513,100.735,100.735,100,86.5486,84.8241,1.7245,106.22,0
27062,1,4.08413,117.07,53.8943,0.404507,133.01,133.01,100,89.2389,84.8393,4.39961,106.22,0
27063,1,4.01089,115.957,53.8943,1.15952,55.4593,55.4593,55.4593,82.483,84.8099,2.32694,106.22,0
27064,1,2.59504,169.811,53.8943,0.925186,142.815,142.815,100,85.9864,84.8251,1.16128,106.22,0
27065,1,3.65472,152.903,53.8943,0.703614,89.0356,89.0356,89.0356,86.5962,84.8293,1.76692,106.22,0
27066,1,4.22427,104.216,53.8943,1.12684,110.545,110.545,100,89.277,84.8445,4.4325,106.22,0
27067,1,3.87264,146.609,53.8943,1.22496,40.5885,40.5885,40.5885,79.5393,84.8002,5.26093,106.22,0
27068,1,2.92573,109.673,53.8943,0.335643,85.5092,85.5092,85.5092,80.7333,84.8009,4.06766,106.22,0
27069,1,2.05764,142.644,53.8943,0.616618,83.8122,83.8122,83.8122,81.3491,84.7999,3.45089,106.22,0
27070,1,1.55905,113.846,53.8943,0.46853,82.5997,82.5997,82.5997,81.5992,84.7977,3.19855,106.22,0
27071,1,3.36033,62.5265,53.8943,0.272209,84.4742,84.4742,84.4742,82.1742,84.7974,2.62322,106.22,0
27072,1,3.37615,67.1138,53.8943,0.401736,87.9731,87.9731,87.9731,83.334,84.8006,1.46661,106.22,0
27073,1,3.73216,130.939,53.8943,0.90879,81.4833,81.4833,81.4833,82.9638,84.7973,1.83343,106.22,0
27074,1,4.29836,75.2116,53.8943,0.940308,67.7352,67.7352,67.7352,79.9181,84.7802,4.8621,106.22,0
27075,1,3.35241,198.618,53.8943,0.991054,117.259,117.259,100,83.9345,84.7954,0.860943,106.22,0
27076,1,3.33105,67.3725,53.8943,0.284342,104.676,104.676,100,87.1476,84.8106,2.33696,106.22,0
27077,1,3.40518,161.375,53.8943,0.784768,86.1644,86.1644,86.1644,86.9509,84.812,2.13896,106.22,0
27078,1,3.44513,49.5691,53.8943,0.84225,36.242,36.242,36.242,76.8092,84.7634,7.95426,106.22,0
27079,1,0.902024,109.814,53.8943,0.215015,99.1893,99.1893,99.1893,81.2852,84.7778,3.49266,106.22,0
27080,1,3.69705,40.237,53.8943,0.776389,79.7222,79.7222,79.7222,80.9726,84.7728,3.8002,106.22,0
27081,1,3.42932,141.275,53.8943,0.422216,119.243,119.243,100,84.7781,84.788,0.00994766,106.22,0
27082,1,3.48633,152.151,53.8943,0.748889,105.961,105.961,100,87.8225,84.8032,3.01923,106.22,0
27083,1,3.24039,166.846,53.8943,0.681374,152.558,152.558,100,90.258,84.8184,5.43954,106.22,0
27084,1,3.59542,124.503,53.8943,0.759657,66.2846,66.2846,66.2846,85.4633,84.7999,0.663407,106.22,0
27085,1,3.50026,162.944,53.8943,0.790818,91.3117,91.3117,91.3117,86.633,84.8064,1.82658,106.22,0
27086,1,3.57842,120.499,53.8943,0.868339,76.7475,76.7475,76.7475,84.6559,84.7983,0.142462,106.22,0
27087,1,3.59607,143.888,53.8943,1.10596,103.167,103.167,100,87.7247,84.8135,2.91116,106.22,0
27088,1,3.43764,137.363,53.8943,0.707492,120.817,120.817,100,90.1798,84.8287,5.35103,106.22,0
27089,1,2.82424,133.622,53.8943,0.546175,87.6325,87.6325,87.6325,89.6703,84.8315,4.83878,106.22,0
27090,1,2.48152,179.698,53.8943,0.730762,153.161,153.161,100,91.7363,84.8467,6.88955,106.22,0
27091,1,2.21368,187.961,53.8943,0.596715,144.816,144.816,100,93.389,84.8619,8.52715,106.22,0
27092,1,3.64158,54.0473,53.8943,0.607742,94.3607,94.3607,94.3607,93.5834,84.8714,8.712,106.22,0
27093,1,1.13554,147.239,53.8943,0.163539,89.9968,89.9968,89.9968,92.866,84.8765,7.98955,106.22,0
27094,1,3.41098,110.108,53.8943,0.652634,57.6938,57.6938,57.6938,85.8316,84.8493,0.982293,106.22,0
27095,1,3.40557,126.065,53.8943,0.720925,96.6912,96.6912,96.6912,88.0035,84.8611,3.14238,106.22,0
27096,1,3.3619,28.8056,53.8943,0.501066,82.4993,82.4993,82.4993,86.9027,84.8588,2.0439,106.22,0
27097,1,2.12149,132.292,53.8943,0.408118,108.352,108.352,100,89.5221,84.8739,4.64822,106.22,0
27098,1,1.81726,87.693,53.8943,0.634108,74.5826,74.5826,74.5826,86.5342,84.8636,1.67061,106.22,0
27099,1,3.46057,144.888,53.8943,0.739491,93.1726,93.1726,93.1726,87.8619,84.8719,2.98997,106.22,0
27100,1,3.11764,123.37,53.8943,0.486881,90.1784,90.1784,90.1784,88.3252,84.8772,3.44797,106.22,0
27101,1,2.35203,147.841,53.8943,0.683326,113.038,113.038,100,90.6602,84.8924,5.76781,106.22,0
27102,1,3.08243,141.934,53.8943,0.831538,102.535,102.535,100,92.5281,84.9075,7.62066,106.22,0
27103,1,3.35057,82.6806,53.8943,0.340718,73.0189,73.0189,73.0189,88.6263,84.8956,3.73071,106.22,0
27104,1,3.76299,148.685,53.8943,0.614464,106.699,106.699,100,90.901,84.9107,5.99035,106.22,0
27105,1,1.02368,134.926,53.8943,0.196862,60.1241,60.1241,60.1241,84.7457,84.8859,0.140247,106.22,0
27106,1,1.28189,146.445,53.8943,0.493659,107.397,107.397,100,87.7965,84.901,2.89551,106.22,0
27107,1,1.90998,145.113,53.8943,0.605023,126.088,126.088,100,90.2372,84.9161,5.3211,106.22,0
27108,1,4.17697,63.6724,53.8943,0.798437,113.706,113.706,100,92.1898,84.9312,7.25858,106.22,0
27109,1,2.83174,131.366,53.8943,0.818573,62.9067,62.9067,62.9067,86.3332,84.9092,1.42398,106.22,0
27110,1,1.8211,185.28,53.8943,0.695053,107.877,107.877,100,89.0665,84.9243,4.14225,106.22,0
27111,1,2.00631,194.119,53.8943,0.342712,80.2532,80.2532,80.2532,87.3039,84.9196,2.38427,106.22,0
27112,1,3.5036,110.128,53.8943,0.870242,100.267,100.267,100,89.8431,84.9347,4.90842,106.22,0
27113,1,3.59493,40.8726,53.8943,0.643324,37.2443,37.2443,37.2443,79.3233,84.887,5.56366,106.22,0
27114,1,3.35908,127.069,53.8943,0.467995,76.5978,76.5978,76.5978,78.7782,84.8787,6.10049,106.22,0
27115,1,2.81431,74.8769,53.8943,0.578171,96.4706,96.4706,96.4706,82.3167,84.8903,2.5736,106.22,0
27116,1,3.21912,114.107,53.8943,0.549955,105.985,105.985,100,85.8533,84.9054,0.94795,106.22,0
27117,1,3.33845,138.453,53.8943,0.536219,123.35,123.35,100,88.6827,84.9205,3.76219,106.22,0
27118,1,3.39052,53.66,53.8943,0.770656,82.0083,82.0083,82.0083,87.3478,84.9176,2.43022,106.22,0
27119,1,3.62037,130.262,53.8943,0.64631,61.2499,61.2499,61.2499,82.1282,84.8939,2.7657,106.22,0
27120,1,3.80699,104.847,53.8943,1.06865,122.905,122.905,100,85.7026,84.909,0.793555,106.22,0
27121,1,1.64847,103.241,53.8943,0.428516,88.0648,88.0648,88.0648,86.175,84.9122,1.26285,106.22,0
27122,1,3.07043,132.202,53.8943,0.436542,103.259,103.259,100,88.94,84.9273,4.01276,106.22,0
27123,1,3.32124,19.5173,53.8943,0.660311,53.456,53.456,53.456,81.8432,84.8958,3.05258,106.22,0
27124,1,3.34665,124.396,53.8943,0.511035,78.9479,78.9479,78.9479,81.2642,84.8898,3.62569,106.22,0
27125,1,3.18174,68.4012,53.8943,0.581426,65.2684,65.2684,65.2684,78.065,84.8702,6.80521,106.22,0
27126,1,3.52089,187.432,53.8943,0.498386,91.567,91.567,91.567,80.7654,84.8769,4.11151,106.22,0
27127,1,3.73008,138.819,53.8943,0.635161,112.324,112.324,100,84.6123,84.892,0.279716,106.22,0
27128,1,3.05844,130.059,53.8943,0.836309,81.817,81.817,81.817,84.0533,84.889,0.835698,106.22,0
27129,1,3.38831,129.465,53.8943,0.558895,80.6104,80.6104,80.6104,83.3647,84.8847,1.51999,106.22,0
27130,1,4.16337,126.683,53.8943,0.868269,98.9053,98.9053,98.9053,86.4728,84.8987,1.57412,106.22,0
27131,1,3.64475,162.87,53.8943,0.672808,70.9512,70.9512,70.9512,83.3685,84.8848,1.51626,106.22,0
27132,1,3.46735,148.832,53.8943,0.558245,77.2383,77.2383,77.2383,82.1425,84.8771,2.73465,106.22,0
27133,1,3.44983,166.235,53.8943,0.584552,100.482,100.482,100,85.714,84.8922,0.821731,106.22,0
27134,1,1.96077,134.607,53.8943,0.602727,124.322,124.322,100,88.5712,84.9073,3.66383,106.22,0
27135,1,3.32796,180.248,53.8943,0.696286,93.3554,93.3554,93.3554,89.528,84.9158,4.61223,106.22,0
27136,1,2.80218,132.028,53.8943,0.384097,91.5753,91.5753,91.5753,89.9375,84.9225,5.01501,106.22,0
27137,1,1.54807,153.913,53.8943,0.4881,85.9396,85.9396,85.9396,89.1379,84.9235,4.21442,106.22,0
27138,1,3.32899,222.507,53.8943,0.496628,91.6193,91.6193,91.6193,89.6342,84.9302,4.70401,106.22,0
27139,1,3.41065,121.968,53.8943,0.716699,132.403,132.403,100,91.7073,84.9452,6.7621,106.22,0
27140,1,3.61812,38.9681,53.8943,0.637195,79.355,79.355,79.355,89.2369,84.9396,4.29723,106.22,0
27141,1,3.64475,83.9265,53.8943,0.593418,88.1598,88.1598,88.1598,89.0215,84.9429,4.07859,106.22,0
27142,1,3.59493,151.903,53.8943,0.836501,97.4998,97.4998,97.4998,90.7171,84.9554,5.7617,106.22,0
27143,1,1.60666,188.036,53.8943,0.628951,108.031,108.031,100,92.5737,84.9705,7.60323,106.22,0
27144,1,3.78702,139.604,53.8943,1.03646,125.76,125.76,100,94.059,84.9855,9.07346,106.22,0
27145,1,1.321,140.223,53.8943,0.203774,61.4797,61.4797,61.4797,87.5431,84.962,2.58112,106.22,0
27146,1,3.0857,131.368,53.8943,0.729676,95.2471,95.2471,95.2471,89.0839,84.9723,4.11164,106.22,0
27147,1,3.45444,83.056,53.8943,0.56517,85.4885,85.4885,85.4885,88.3648,84.9728,3.39204,106.22,0
27148,1,3.37856,157.034,53.8943,0.682877,144.218,144.218,100,90.6919,84.9878,5.70405,106.22,0
27149,1,3.62401,58.6729,53.8943,0.637675,82.0831,82.0831,82.0831,88.9701,84.9849,3.98519,106.22,0
27150,1,3.9174,138.114,53.8943,0.728726,146.442,146.442,100,91.1761,84.9999,6.17616,106.22,0
27151,1,3.11878,122.107,53.8943,0.722088,43.7533,43.7533,43.7533,81.6915,84.9587,3.26716,106.22,0
27152,1,3.56565,152.378,53.8943,0.603389,92.1432,92.1432,92.1432,83.7819,84.9659,1.18401,106.22,0
27153,1,4.20297,187.61,53.8943,0.848117,96.3747,96.3747,96.3747,86.3004,84.9773,1.32315,106.22,0
27154,1,3.45373,117.647,53.8943,0.760662,84.3779,84.3779,84.3779,85.9159,84.9767,0.939254,106.22,0
27155,1,2.94931,141.887,53.8943,0.447932,98.0376,98.0376,98.0376,88.3403,84.9897,3.35053,106.22,0
27156,1,1.89933,149.115,53.8943,0.573971,124.232,124.232,100,90.6722,85.0047,5.66747,106.22,0
27157,1,3.6208,76.7619,53.8943,0.73631,80.5096,80.5096,80.5096,88.6397,85.0003,3.63945,106.22,0
27158,1,1.53241,51.8614,53.8943,0.231352,71.4096,71.4096,71.4096,85.1937,84.9867,0.207024,106.22,0
27159,1,1.14763,125.305,53.8943,0.345361,64.6653,64.6653,64.6653,81.088,84.9663,3.87834,106.22,0
27160,1,0.943915,125.023,53.8943,0.226532,102.435,102.435,100,84.8704,84.9814,0.110975,106.22,0
27161,1,3.37434,122.383,53.8943,0.629218,111.37,111.37,100,87.8963,84.9964,2.89993,106.22,0
27162,1,3.08104,134.458,53.8943,0.476202,89.0141,89.0141,89.0141,88.1199,85.0004,3.11947,106.22,0
27163,1,4.27972,168.364,53.8943,1.11952,105.445,105.445,100,90.4959,85.0154,5.48049,106.22,0
27164,1,3.43057,199.289,53.8943,0.835749,114.026,114.026,100,92.3967,85.0304,7.36633,106.22,0
27165,1,1.77644,137.847,53.8943,0.471894,103.219,103.219,100,93.9174,85.0454,8.87201,106.22,0
27166,1,4.12561,78.395,53.8943,0.781483,73.8574,73.8574,73.8574,89.9054,85.0342,4.8712,106.22,0
27167,1,3.50118,99.764,53.8943,0.832087,105.579,105.579,100,91.9243,85.0491,6.87516,106.22,0
27168,1,3.54363,45.8019,53.8943,0.66421,42.0725,42.0725,42.0725,81.9539,85.0062,3.05223,106.22,0
27169,1,2.94293,147.966,53.8943,0.36784,106.315,106.315,100,85.5631,85.0212,0.541989,106.22,0
27170,1,3.61154,35.8737,53.8943,0.625726,69.126,69.126,69.126,82.2757,85.0053,2.72954,106.22,0
27171,1,1.79243,141.945,53.8943,0.442455,122.073,122.073,100,85.8206,85.0203,0.80032,106.22,0
27172,1,3.2853,149.247,53.8943,0.925716,54.6854,54.6854,54.6854,79.5935,84.9899,5.39639,106.22,0
27173,1,4.20281,145.931,53.8943,1.28479,130.629,130.629,100,83.6748,85.0049,1.33011,106.22,0
27174,1,3.41782,201.649,53.8943,1.01715,113.032,113.032,100,86.9399,85.0199,1.91993,106.22,0
27175,1,2.92815,145.127,53.8943,0.483135,60.9821,60.9821,60.9821,81.7483,84.9959,3.24758,106.22,0
27176,1,2.21413,168.154,53.8943,0.934335,93.0575,93.0575,93.0575,84.0101,85.004,0.993808,106.22,0
27177,1,3.4605,49.5554,53.8943,0.502069,66.0152,66.0152,66.0152,80.4112,84.985,4.57381,106.22,0
27178,1,3.45794,38.94,53.8943,0.556089,93.2556,93.2556,93.2556,82.98,84.9932,2.0132,106.22,0
27179,1,1.71809,131.292,53.8943,0.536893,93.7966,93.7966,93.7966,85.1433,85.002,0.141304,106.22,0
27180,1,2.08917,121.435,53.8943,0.437587,97.5247,97.5247,97.5247,87.6196,85.0146,2.60506,106.22,0
27181,1,3.02269,129.591,53.8943,0.566123,116.691,116.691,100,90.0957,85.0295,5.06615,106.22,0
27182,1,3.54271,146.755,53.8943,0.578999,126.07,126.07,100,92.0766,85.0445,7.03204,106.22,0
27183,1,4.25453,173.107,53.8943,1.07466,67.3701,67.3701,67.3701,87.1353,85.0268,2.10841,106.22,0
27184,1,3.30839,213.258,53.8943,0.460168,99.9305,99.9305,99.9305,89.6943,85.0417,4.65255,106.22,0
27185,0,3.07575,154.937,30.2565,0.238834,60.1719,60.1719,60.1719,83.7898,85.0169,1.22705,106.22,0
27186,0,3.57645,143.29,30.2565,0.384796,110.126,110.126,100,87.0319,85.0319,2,106.22,0
27187,0,3.51468,159.432,30.2565,0.159099,61.1492,61.1492,61.1492,81.8553,85.008,3.15264,106.22,0
27188,0,2.57076,161.512,30.2565,0.247005,80.9047,80.9047,80.9047,81.6652,85.0039,3.33867,106.22,0
27189,0,2.65103,129.007,30.2565,0.116831,105.27,105.27,100,85.3322,85.0189,0.313291,106.22,0
27190,0,2.79087,82.5668,30.2565,0.0874717,85.4022,85.4022,85.4022,85.3462,85.0193,0.326908,106.22,0
27191,0,3.96111,149.239,30.2565,0.139805,109.504,109.504,100,88.2769,85.0342,3.24269,106.22,0
27192,0,3.74568,125.282,30.2565,0.15106,53.5153,53.5153,53.5153,81.3246,85.0027,3.67812,106.22,0
27193,0,3.29875,154.385,30.2565,0.322204,90.6678,90.6678,90.6678,83.1932,85.0084,1.81513,106.22,0
27194,0,4.06693,108.66,30.2565,0.101394,84.7987,84.7987,84.7987,83.5143,85.0082,1.49384,106.22,0
27195,0,4.10582,153.585,30.2565,0.203761,55.9237,55.9237,55.9237,77.9962,84.9791,6.98288,106.22,0
27196,0,3.29224,112.672,30.2565,0.24619,75.0425,75.0425,75.0425,77.4055,84.9691,7.56367,106.22,0
27197,0,3.34606,110.999,30.2565,0.239351,44.3276,44.3276,44.3276,70.7899,84.9285,14.1386,106.22,0
27198,0,3.5001,29.9164,30.2565,0.211575,33.8265,33.8265,33.8265,63.3972,84.8774,21.4802,106.22,0
27199,0,3.90002,150.634,30.2565,0.210807,89.69,89.69,89.69,68.6558,84.8822,16.2264,106.22,0
27200,0,2.76906,126.405,30.2565,0.169561,44.4601,44.4601,44.4601,63.8167,84.8418,21.0251,106.22,0
27201,0,2.68505,63.1126,30.2565,0.175224,56.161,56.161,56.161,62.2855,84.8131,22.5276,106.22,0
27202,0,2.76047,71.9423,30.2565,0.148852,57.109,57.109,57.109,61.2502,84.7854,23.5352,106.22,0
27203,0,3.47115,60.778,30.2565,0.203258,27.8508,27.8508,27.8508,54.5703,84.7285,30.1581,106.22,0
27204,0,3.26845,97.1333,30.2565,0.152246,52.0415,52.0415,52.0415,54.0646,84.6958,30.6312,106.22,0
27205,0,3.68925,98.0232,30.2565,0.124454,71.9904,71.9904,71.9904,57.6497,84.6831,27.0334,106.22,0
27206,0,1.97837,118.554,30.2565,0.223595,60.5097,60.5097,60.5097,58.2217,84.6589,26.4372,106.22,0
27207,0,3.69935,152.606,30.2565,0.140695,70.5842,70.5842,70.5842,60.6942,84.6448,23.9506,106.22,0
27208,0,3.30853,153.416,30.2565,0.117652,56.8494,56.8494,56.8494,59.9252,84.617,24.6918,106.22,0
27209,0,2.82385,121.841,30.2565,0.0572713,49.8036,49.8036,49.8036,57.9009,84.5822,26.6813,106.22,0
27210,0,3.37042,102.35,30.2565,0.111577,54.4216,54.4216,54.4216,57.2051,84.5521,27.347,106.22,0
27211,0,4.08558,159.148,30.2565,0.176052,100.206,100.206,100,65.764,84.5675,18.8035,106.22,0
27212,0,2.15976,33.7123,30.2565,0.0938582,50.5464,50.5464,50.5464,62.7205,84.5335,21.813,106.22,0
27213,0,3.78461,144.765,30.2565,0.136971,64.993,64.993,64.993,63.175,84.514,21.3389,106.22,0
27214,0,2.37049,108.198,30.2565,0.144523,82.7577,82.7577,82.7577,67.0916,84.5122,17.4206,106.22,0
27215,0,2.67498,158.015,30.2565,0.168858,57.1923,57.1923,57.1923,65.1117,84.4849,19.3732,106.22,0
27216,0,3.38105,105.955,30.2565,0.0895902,49.8333,49.8333,49.8333,62.056,84.4502,22.3942,106.22,0
27217,0,3.18065,105.547,30.2565,0.204092,61.37,61.37,61.37,61.9188,84.4271,22.5083,106.22,0
27218,0,3.43449,125.244,30.2565,0.135053,92.9265,92.9265,92.9265,68.1204,84.4356,16.3153,106.22,0
27219,0,2.75803,116.439,30.2565,0.167468,98.7036,98.7036,98.7036,74.237,84.4499,10.2129,106.22,0
27220,0,1.51245,149.196,30.2565,0.0640038,115.87,115.87,100,79.3896,84.4655,5.07585,106.22,0
27221,0,4.03974,149.353,30.2565,0.142201,133.847,133.847,100,83.5117,84.481,0.969309,106.22,0
27222,0,4.08202,120.421,30.2565,0.119504,48.2322,48.2322,48.2322,76.4558,84.4447,7.98895,106.22,0
27223,0,4.07664,69.4435,30.2565,0.183943,45.4591,45.4591,45.4591,70.2565,84.4058,14.1493,106.22,0
27224,0,2.72189,118.893,30.2565,0.125654,60.7787,60.7787,60.7787,68.3609,84.3821,16.0212,106.22,0
27225,0,4.05837,139.496,30.2565,0.130776,66.5788,66.5788,66.5788,68.0045,84.3643,16.3598,106.22,0
27226,0,4.03646,84.5476,30.2565,0.107443,37.207,37.207,37.207,61.845,84.3172,22.4722,106.22,0
27227,0,2.98015,100.365,30.2565,0.0524919,65.1502,65.1502,65.1502,62.506,84.298,21.792,106.22,0
27228,0,4.04962,163.019,30.2565,0.122342,104.599,104.599,100,70.0048,84.3137,14.3089,106.22,0
27229,0,3.71365,135.13,30.2565,0.15049,32.69,32.69,32.69,62.5419,84.2621,21.7202,106.22,0
27230,0,2.76352,131.224,30.2565,0.187336,73.2194,73.2194,73.2194,64.6774,84.251,19.5737,106.22,0
27231,0,3.12453,91.3863,30.2565,0.0881808,31.5119,31.5119,31.5119,58.0443,84.1983,26.154,106.22,0
27232,0,4.04675,96.6048,30.2565,0.141634,55.157,55.157,55.157,57.4668,84.1693,26.7024,106.22,0
27233,0,1.8327,31.0349,30.2565,0.150206,28.0264,28.0264,28.0264,51.5787,84.1131,32.5344,106.22,0
27234,0,2.91194,138.31,30.2565,0.120894,82.9406,82.9406,82.9406,57.8511,84.1119,26.2608,106.22,0
27235,0,3.45587,84.3198,30.2565,0.304151,36.0505,36.0505,36.0505,53.491,84.0639,30.5729,106.22,0
27236,0,4.0537,193.831,30.2565,0.34415,81.9233,81.9233,81.9233,59.1775,84.0617,24.8843,106.22,0
27237,0,3.29324,118.92,30.2565,0.576804,81.827,81.827,81.827,63.7074,84.0595,20.3522,106.22,0
27238,0,3.16255,124.335,30.2565,0.543973,93.5266,93.5266,93.5266,69.6712,84.069,14.3978,106.22,0
27239,0,2.48328,131.937,30.2565,0.230109,52.3448,52.3448,52.3448,66.2059,84.0373,17.8313,106.22,0
27240,0,2.95958,124.218,30.2565,0.262587,73.8779,73.8779,73.8779,67.7403,84.0271,16.2868,106.22,0
27241,0,1.82012,124.557,30.2565,0.22289,93.9921,93.9921,93.9921,72.9907,84.0371,11.0464,106.22,0
27242,0,2.16202,91.1681,30.2565,0.189449,29.8834,29.8834,29.8834,64.3692,83.9829,19.6137,106.22,0
